slot,validator_id,validator,builder,relay,cl_client,date,slot_in_epoch
[6612282](https://beaconcha.in/slot/6612282),231817,abyss finance,builder0x69,agnostic Gnosis,Teku,2023-06-07 20:56:47,26
[6612282](https://beaconcha.in/slot/6612282),231817,abyss finance,builder0x69,ultrasound,Teku,2023-06-07 20:56:47,26
[6612283](https://beaconcha.in/slot/6612283),625737,missed,,,Lighthouse,2023-06-07 20:56:59,27
[6612284](https://beaconcha.in/slot/6612284),214563,lido,Flashbots,flashbots,Teku,2023-06-07 20:57:11,28
[6612285](https://beaconcha.in/slot/6612285),286794,lido,rsync-builder.xyz,ultrasound,Lodestar,2023-06-07 20:57:23,29
[6612286](https://beaconcha.in/slot/6612286),436069,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-07 20:57:35,30
[6612287](https://beaconcha.in/slot/6612287),458099,kraken,Flashbots,flashbots,Prysm,2023-06-07 20:57:47,31
[6612288](https://beaconcha.in/slot/6612288),241861,0xad349dabac4cadfe3cd05cbb54ab82860bded08ef0468e59d2faf61abf036bfe07eff207b972630dfeb452652f446192,builder0x69,flashbots,Prysm,2023-06-07 20:57:59,0
[6612289](https://beaconcha.in/slot/6612289),659497,rocketpool,builder0x69,ultrasound,Nimbus,2023-06-07 20:58:11,1
[6612290](https://beaconcha.in/slot/6612290),332242,lido,builder0x69,ultrasound,Lighthouse,2023-06-07 20:58:23,2
[6612291](https://beaconcha.in/slot/6612291),343499,staked.us,Flashbots,flashbots,Teku,2023-06-07 20:58:35,3
[6612292](https://beaconcha.in/slot/6612292),601159,kraken,BuildAI (https://buildai.net),flashbots,Prysm,2023-06-07 20:58:47,4
[6612293](https://beaconcha.in/slot/6612293),398378,0xb7b39d80ac7292392eed1697adfc2ec1b6cc5250ddd7fe986e44494135bead0ea4f613821f2a2c7a9442c0402c175126,rsync-builder.xyz,flashbots,Lighthouse,2023-06-07 20:58:59,5
[6612294](https://beaconcha.in/slot/6612294),663318,stakewise,rsync-builder.xyz,flashbots,Teku,2023-06-07 20:59:11,6
[6612294](https://beaconcha.in/slot/6612294),663318,stakewise,rsync-builder.xyz,blocknative,Teku,2023-06-07 20:59:11,6
[6612295](https://beaconcha.in/slot/6612295),103380,frax finance,builder0x69,ultrasound,Lighthouse,2023-06-07 20:59:23,7
[6612295](https://beaconcha.in/slot/6612295),103380,frax finance,builder0x69,flashbots,Lighthouse,2023-06-07 20:59:23,7
[6612295](https://beaconcha.in/slot/6612295),103380,frax finance,builder0x69,agnostic Gnosis,Lighthouse,2023-06-07 20:59:23,7
[6612296](https://beaconcha.in/slot/6612296),484895,0xb3661da7df0de76eac2f497f676c9daca9a6c7cf533b01926dc2b9922c997d3705d5c38807fb9ea9f6008249b0f85171,builder0x69,ultrasound,Lighthouse,2023-06-07 20:59:35,8
[6612297](https://beaconcha.in/slot/6612297),466585,0x94767f1d73c4cd2e0588c2fdbcede391ca26977f78522fc9cdf9dbb519244df7381783c54bf822aef872a59f73e3dcd4,f1b.io,flashbots,Prysm,2023-06-07 20:59:47,9
[6612298](https://beaconcha.in/slot/6612298),659373,missed,,,Prysm,2023-06-07 20:59:59,10
[6612299](https://beaconcha.in/slot/6612299),27697,missed,,,Teku,2023-06-07 21:00:11,11
[6612300](https://beaconcha.in/slot/6612300),547577,stakefish,builder0x69,ultrasound,Lighthouse,2023-06-07 21:00:23,12
[6612301](https://beaconcha.in/slot/6612301),606807,0xac3cdb7f61d83aafc01ea5d1b9832224c77e726428f3fafec61cfaaf9ec145c241d447ae687a11053c3ae080e6efd893,Flashbots,flashbots,Prysm,2023-06-07 21:00:35,13
[6612302](https://beaconcha.in/slot/6612302),86978,0xae3dfbcd021bee6a79207555b797bd7b228f8a126353cacb78332e66329c87fac7ffaae722886ea4902d13f3740ab88e,builder0x69,ultrasound,Lighthouse,2023-06-07 21:00:47,14
[6612303](https://beaconcha.in/slot/6612303),642830,stakefish,rsync-builder.xyz,agnostic Gnosis,Lighthouse,2023-06-07 21:00:59,15
[6612304](https://beaconcha.in/slot/6612304),666213,stakefish,Blocknative,ultrasound,Teku,2023-06-07 21:01:11,16
[6612304](https://beaconcha.in/slot/6612304),666213,stakefish,Blocknative,blocknative,Teku,2023-06-07 21:01:11,16
[6612305](https://beaconcha.in/slot/6612305),49447,0x95b48e7b0ea82c7a248d67f74997057de9689ca3012690622692240e984b6f5b683cb1ba26edc9610a094b77662c7f8f,rsync-builder.xyz,agnostic Gnosis,Lighthouse,2023-06-07 21:01:23,17
[6612306](https://beaconcha.in/slot/6612306),78794,lido,Flashbots,flashbots,Prysm,2023-06-07 21:01:35,18
[6612306](https://beaconcha.in/slot/6612306),78794,lido,Flashbots,ultrasound,Prysm,2023-06-07 21:01:35,18
[6612307](https://beaconcha.in/slot/6612307),185488,0x941563a19724d21a7b10d9def7f2283b8f28bfb1dae429057e3664aaaaa43a2c66fa9143b078092061f7803cb3998ece,Titan Builder,flashbots,Prysm,2023-06-07 21:01:47,19
[6612308](https://beaconcha.in/slot/6612308),624555,kraken,Flashbots,ultrasound,Prysm,2023-06-07 21:01:59,20
[6612308](https://beaconcha.in/slot/6612308),624555,kraken,Flashbots,agnostic Gnosis,Prysm,2023-06-07 21:01:59,20
[6612308](https://beaconcha.in/slot/6612308),624555,kraken,Flashbots,flashbots,Prysm,2023-06-07 21:01:59,20
[6612309](https://beaconcha.in/slot/6612309),547684,lido,builder0x69,ultrasound,Prysm,2023-06-07 21:02:11,21
[6612310](https://beaconcha.in/slot/6612310),229487,staked.us,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-06-07 21:02:23,22
[6612311](https://beaconcha.in/slot/6612311),17994,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-07 21:02:35,23
[6612311](https://beaconcha.in/slot/6612311),17994,lido,beaverbuild.org,agnostic Gnosis,Lighthouse,2023-06-07 21:02:35,23
[6612312](https://beaconcha.in/slot/6612312),211154,frax finance,Titan Builder,ultrasound,Prysm,2023-06-07 21:02:47,24
[6612313](https://beaconcha.in/slot/6612313),632373,lido,rsync-builder.xyz,aestus,Lighthouse,2023-06-07 21:02:59,25
[6612314](https://beaconcha.in/slot/6612314),316373,rocketpool,builder0x69,ultrasound,Teku,2023-06-07 21:03:11,26
[6612315](https://beaconcha.in/slot/6612315),504693,binance,builder0x69,ultrasound,Lighthouse,2023-06-07 21:03:23,27
[6612316](https://beaconcha.in/slot/6612316),640310,kraken,beaverbuild.org,flashbots,Prysm,2023-06-07 21:03:35,28
[6612317](https://beaconcha.in/slot/6612317),239960,0xb895a9625c84e93e966f590176070c5bcc27ed268813bd606fb72fcb965dad163c051f2214b9108d6e3b84a7e75e334e,builder0x69,ultrasound,Nimbus,2023-06-07 21:03:47,29
[6612318](https://beaconcha.in/slot/6612318),191847,lido,Gambit Labs (https://gmbit.co),flashbots,Prysm,2023-06-07 21:03:59,30
[6612319](https://beaconcha.in/slot/6612319),332384,coinbase,beaverbuild.org,blocknative,Lighthouse,2023-06-07 21:04:11,31
[6612320](https://beaconcha.in/slot/6612320),414298,rocketpool,rsync-builder.xyz,ultrasound,Lighthouse,2023-06-07 21:04:23,0
[6612321](https://beaconcha.in/slot/6612321),260771,coinbase,Flashbots,flashbots,Teku,2023-06-07 21:04:35,1
[6612322](https://beaconcha.in/slot/6612322),402926,kraken,beaverbuild.org,flashbots,Prysm,2023-06-07 21:04:47,2
[6612323](https://beaconcha.in/slot/6612323),200212,0xa26be6a1f260c9cabf5f62358b705a4705df073d84edce24020984fadd9f5fb4e7ddf9784bb9f9728c76e77f5c934094,Blocknative,ultrasound,Teku,2023-06-07 21:04:59,3
[6612323](https://beaconcha.in/slot/6612323),200212,0xa26be6a1f260c9cabf5f62358b705a4705df073d84edce24020984fadd9f5fb4e7ddf9784bb9f9728c76e77f5c934094,Blocknative,blocknative,Teku,2023-06-07 21:04:59,3
[6612324](https://beaconcha.in/slot/6612324),128669,0xa3c818c674ed251c511df846dee0fd4e35e69b56d57db130b3e137dc4524504ad74e91c030e6f806a5d3f17b8623bea7,rsync-builder.xyz,eden,Lighthouse,2023-06-07 21:05:11,4
[6612324](https://beaconcha.in/slot/6612324),128669,0xa3c818c674ed251c511df846dee0fd4e35e69b56d57db130b3e137dc4524504ad74e91c030e6f806a5d3f17b8623bea7,rsync-builder.xyz,flashbots,Lighthouse,2023-06-07 21:05:11,4
[6612325](https://beaconcha.in/slot/6612325),8569,0xb437c7a0489be7484436191c97abb5b67e8894ea38cd85b7ab0df82c36fb718188ba82148a58e1a5c8bf4f2deb6749d9,Flashbots,flashbots,Nimbus,2023-06-07 21:05:23,5
[6612326](https://beaconcha.in/slot/6612326),213524,0x8ad8199d4c890f97061eca873eef36bd502ba21f93f1b0f5ae78ff9b2aac9338aa459d6b13b72d36f1c258850f415309,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-07 21:05:35,6
[6612326](https://beaconcha.in/slot/6612326),213524,0x8ad8199d4c890f97061eca873eef36bd502ba21f93f1b0f5ae78ff9b2aac9338aa459d6b13b72d36f1c258850f415309,beaverbuild.org,ultrasound,Lighthouse,2023-06-07 21:05:35,6
[6612326](https://beaconcha.in/slot/6612326),213524,0x8ad8199d4c890f97061eca873eef36bd502ba21f93f1b0f5ae78ff9b2aac9338aa459d6b13b72d36f1c258850f415309,beaverbuild.org,agnostic Gnosis,Lighthouse,2023-06-07 21:05:35,6
[6612327](https://beaconcha.in/slot/6612327),611083,missed,,,,2023-06-07 21:05:47,7
[6612329](https://beaconcha.in/slot/6612329),553972,lido,Flashbots,flashbots,Teku,2023-06-07 21:06:11,9
[6612330](https://beaconcha.in/slot/6612330),534387,lido,beaverbuild.org,ultrasound,Lighthouse,2023-06-07 21:06:23,10
[6612331](https://beaconcha.in/slot/6612331),458329,0x98faeae0b834d69126b021eb9464c8b71fc2ea873303d92ac386c0a512119e500afff580f4ac7e113396be33afae57b2,BloXroute,bloxroute (max profit),Prysm,2023-06-07 21:06:35,11
[6612332](https://beaconcha.in/slot/6612332),161705,missed,,,Lighthouse,2023-06-07 21:06:47,12
[6612333](https://beaconcha.in/slot/6612333),215804,0xb0894c1b82cadbceb597eff0ac0c588da7fcedadce25cfd5b87017d27dcebebc7468a71fb09b02c42988b621439b7bfb,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-07 21:06:59,13
[6612334](https://beaconcha.in/slot/6612334),526762,missed,,,Prysm,2023-06-07 21:07:11,14
[6612335](https://beaconcha.in/slot/6612335),509269,coinbase,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-07 21:07:23,15
[6612336](https://beaconcha.in/slot/6612336),243064,kraken,Flashbots,flashbots,Prysm,2023-06-07 21:07:35,16
[6612337](https://beaconcha.in/slot/6612337),185280,0x81a5d9f10d662d339fe73b67c98acec28665261a33ed171ff028acb7e17f6cb6cc0b0dab5c318f47e18f1fc776e3fbd7,beaverbuild.org,ultrasound,Lighthouse,2023-06-07 21:07:47,17
[6612338](https://beaconcha.in/slot/6612338),649556,binance,beaverbuild.org,ultrasound,Nimbus,2023-06-07 21:07:59,18
[6612339](https://beaconcha.in/slot/6612339),659920,lido,beaverbuild.org,bloxroute (max profit),Teku,2023-06-07 21:08:11,19
[6612340](https://beaconcha.in/slot/6612340),399135,missed,,,Nimbus,2023-06-07 21:08:23,20
[6612341](https://beaconcha.in/slot/6612341),662518,staked.us,builder0x69,ultrasound,Lighthouse,2023-06-07 21:08:35,21
[6612342](https://beaconcha.in/slot/6612342),58403,staked.us,rsync-builder.xyz,flashbots,Prysm,2023-06-07 21:08:47,22
[6612342](https://beaconcha.in/slot/6612342),58403,staked.us,rsync-builder.xyz,blocknative,Prysm,2023-06-07 21:08:47,22
[6612342](https://beaconcha.in/slot/6612342),58403,staked.us,rsync-builder.xyz,bloxroute (regulated),Prysm,2023-06-07 21:08:47,22
[6612343](https://beaconcha.in/slot/6612343),454954,missed,,,Prysm,2023-06-07 21:08:59,23
[6612344](https://beaconcha.in/slot/6612344),98784,coinbase,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-07 21:09:11,24
[6612345](https://beaconcha.in/slot/6612345),294559,lido,beaverbuild.org,flashbots,Lighthouse,2023-06-07 21:09:23,25
[6612346](https://beaconcha.in/slot/6612346),385357,lido,Blocknative,blocknative,Nimbus,2023-06-07 21:09:35,26
[6612347](https://beaconcha.in/slot/6612347),530394,0xb61e528a3069cf132329dd357d4bf570f70c77d8e548b7a519dd02da80af857cd24d9a9b01bb177ebec3ccbc2ea963ab,beaverbuild.org,blocknative,Lighthouse,2023-06-07 21:09:47,27
[6612348](https://beaconcha.in/slot/6612348),543210,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-07 21:09:59,28
[6612348](https://beaconcha.in/slot/6612348),543210,lido,beaverbuild.org,flashbots,Prysm,2023-06-07 21:09:59,28
[6612349](https://beaconcha.in/slot/6612349),377620,lido,builder0x69,ultrasound,Teku,2023-06-07 21:10:11,29
[6612350](https://beaconcha.in/slot/6612350),237036,staked.us,beaverbuild.org,flashbots,Prysm,2023-06-07 21:10:23,30
[6612350](https://beaconcha.in/slot/6612350),237036,staked.us,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-07 21:10:23,30
[6612351](https://beaconcha.in/slot/6612351),75153,0x93d99da9c7e9d917435c2e8dbc97084f511442d9c58299648e01a74d26313a091ef1ceff29d0a1398be271531d53609f,rsync-builder.xyz,agnostic Gnosis,Prysm,2023-06-07 21:10:35,31
[6612352](https://beaconcha.in/slot/6612352),406761,lido,rsync-builder.xyz,flashbots,Prysm,2023-06-07 21:10:47,0
[6612353](https://beaconcha.in/slot/6612353),536013,0xadb9129df8f712cfb80ab3962c8124da2395121b93ff8d95a02d216b26cf050f941838310c184a10c0103649c8467f57,builder0x69,ultrasound,Nimbus,2023-06-07 21:10:59,1
[6612353](https://beaconcha.in/slot/6612353),536013,0xadb9129df8f712cfb80ab3962c8124da2395121b93ff8d95a02d216b26cf050f941838310c184a10c0103649c8467f57,builder0x69,agnostic Gnosis,Nimbus,2023-06-07 21:10:59,1
[6612354](https://beaconcha.in/slot/6612354),198410,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-07 21:11:11,2
[6612354](https://beaconcha.in/slot/6612354),198410,lido,beaverbuild.org,ultrasound,Prysm,2023-06-07 21:11:11,2
[6657121](https://beaconcha.in/slot/6657121),393566,frax finance,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-14 02:24:35,1
[6658436](https://beaconcha.in/slot/6658436),179585,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-14 06:47:35,4
[6659727](https://beaconcha.in/slot/6659727),349195,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-14 11:05:47,15
[6659751](https://beaconcha.in/slot/6659751),21556,coinbase,beaverbuild.org,bloxroute (max profit),Teku,2023-06-14 11:10:35,7
[6660545](https://beaconcha.in/slot/6660545),413816,0x951bac5e66a11e8b3dabb68f8e185a6d875e5555f50c3f687740041b0b9649b5c510c4e478a435ad9b53f486837d01e4,builder0x69,blocknative,Nimbus,2023-06-14 13:49:23,1
[6660897](https://beaconcha.in/slot/6660897),337305,binance,,,Lighthouse,2023-06-14 14:59:47,1
[6661664](https://beaconcha.in/slot/6661664),19582,0x95e9b5e1d6d2d3da91c9f16a03ce99abbef6f2a6a7d69b52b34f34d01d6729e28234c963a387e933834ddc42122cb598,Blocknative,blocknative,Lighthouse,2023-06-14 17:33:11,0
[6662113](https://beaconcha.in/slot/6662113),43703,stakefish,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-14 19:02:59,1
[6662819](https://beaconcha.in/slot/6662819),79741,0xa945f93693a39b1862013063b7bf40e052cb146f53cce3b2cd5cf5320db61ef15d0c4f9f34924f1934c158b8f866ade5,,,Prysm,2023-06-14 21:24:11,3
[6666049](https://beaconcha.in/slot/6666049),454520,lido,builder0x69,blocknative,Prysm,2023-06-15 08:10:11,1
[6666753](https://beaconcha.in/slot/6666753),327142,binance,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-06-15 10:30:59,1
[6667393](https://beaconcha.in/slot/6667393),327203,0xa2bdfc99d50e65ae9029d4018f1ab29838c024b56ca60c5e6e50505d66d7c4ecc01d0c929cd81dadc20976cb7a1c4a0d,,,Lighthouse,2023-06-15 12:38:59,1
[6667649](https://beaconcha.in/slot/6667649),451907,0xae7d25496568fadcb3d784b1bdd174ff4d09b7836323d7cd5622eac67ba72b6ce9a3f3ccfc76809c52c0d87791725013,,,Prysm,2023-06-15 13:30:11,1
[6668065](https://beaconcha.in/slot/6668065),327359,lido,beaverbuild.org,bloxroute (regulated),Prysm,2023-06-15 14:53:23,1
[6668673](https://beaconcha.in/slot/6668673),633059,figment,builder0x69,blocknative,Prysm,2023-06-15 16:54:59,1
[6670181](https://beaconcha.in/slot/6670181),430463,0xad3c1cfab8f591e634135dc0ebedd4bb954dab01065c21fe6e2aa7866cd7179e9118efd749c21e5c6ab5aa2a0672cc28,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-15 21:56:35,5
[6671265](https://beaconcha.in/slot/6671265),197214,0xac42c12575112afe60bb0f9fd81fabaddc37f7185a7b97476f2d83611a48918918d5306f1fffb35030a0905400819be5,beaverbuild.org,bloxroute (max profit),Lodestar,2023-06-16 01:33:23,1
[6671937](https://beaconcha.in/slot/6671937),412451,0xb028c952c1434e28a3653c7d24087585a234ec043c1951b81bac67c62b65e9f2ba451335ef6126c31972025ec30654fa,,,Prysm,2023-06-16 03:47:47,1
[6673595](https://beaconcha.in/slot/6673595),496384,coinbase,beaverbuild.org,bloxroute (max profit),Teku,2023-06-16 09:19:23,27
[6674947](https://beaconcha.in/slot/6674947),47185,lido,,,Lighthouse,2023-06-16 13:49:47,3
[6675841](https://beaconcha.in/slot/6675841),628517,coinbase,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-16 16:48:35,1
[6679393](https://beaconcha.in/slot/6679393),554278,kraken,Flashbots,flashbots,Prysm,2023-06-17 04:38:59,1
[6681154](https://beaconcha.in/slot/6681154),614427,binance,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-06-17 10:31:11,2
[6681185](https://beaconcha.in/slot/6681185),550884,0xa3d54a18909625f20a0e584dee3813536331aff144f185f4b988090481e764b1f4d6accfc83e3a0b8478be3c5b1e70fd,,,Prysm,2023-06-17 10:37:23,1
[6681409](https://beaconcha.in/slot/6681409),161727,lido,Blocknative,blocknative,Lighthouse,2023-06-17 11:22:11,1
[6683330](https://beaconcha.in/slot/6683330),346517,0xa971f8bfa56edfc7d05ffef3c10c3c66fa4580a5f6cad871111d2321ca16e026d872fb55e63c2d9adcad07d8d48335f8,rsync-builder.xyz,agnostic Gnosis,Prysm,2023-06-17 17:46:23,2
[6683713](https://beaconcha.in/slot/6683713),447420,lido,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-17 19:02:59,1
[6684033](https://beaconcha.in/slot/6684033),412800,binance,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-17 20:06:59,1
[6692832](https://beaconcha.in/slot/6692832),560720,lido,,,Prysm,2023-06-19 01:26:47,0
[6694603](https://beaconcha.in/slot/6694603),108271,kraken,,,Prysm,2023-06-19 07:20:59,11
[6696161](https://beaconcha.in/slot/6696161),386913,0xaee76b921c399ce912c77e47ae0466161f6481d0fec58a9d10007ac508967549c4beb2a3ba8eaf28bbc550b7cafd2813,Blocknative,blocknative,Prysm,2023-06-19 12:32:35,1
[6696381](https://beaconcha.in/slot/6696381),682621,binance,,,Prysm,2023-06-19 13:16:35,29
[6697313](https://beaconcha.in/slot/6697313),541223,0x920d5879a87c5371bd4ae2556b5400ea1c49334b7f7703bf429f57ca450ca1dc31cc2c5ed901e28494f6b507bac57f0e,beaverbuild.org,blocknative,Lighthouse,2023-06-19 16:22:59,1
[6698241](https://beaconcha.in/slot/6698241),648601,rocketpool,beaverbuild.org,blocknative,Lighthouse,2023-06-19 19:28:35,1
[6698241](https://beaconcha.in/slot/6698241),648601,rocketpool,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-19 19:28:35,1
[6698241](https://beaconcha.in/slot/6698241),648601,rocketpool,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-19 19:28:35,1
[6698996](https://beaconcha.in/slot/6698996),203720,lido,Blocknative,blocknative,Prysm,2023-06-19 21:59:35,20
[6699553](https://beaconcha.in/slot/6699553),256681,lido,,,Prysm,2023-06-19 23:50:59,1
[6699758](https://beaconcha.in/slot/6699758),54914,lido,BloXroute,bloxroute (max profit),Teku,2023-06-20 00:31:59,14
[6699793](https://beaconcha.in/slot/6699793),56964,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-20 00:38:59,17
[6699807](https://beaconcha.in/slot/6699807),55815,stakefish,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-20 00:41:47,31
[6701044](https://beaconcha.in/slot/6701044),368311,kraken,,,Prysm,2023-06-20 04:49:11,20
[6701085](https://beaconcha.in/slot/6701085),276364,sharedstake,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-06-20 04:57:23,29
[6702048](https://beaconcha.in/slot/6702048),90730,stakewise,rsync-builder.xyz,bloxroute (max profit),Teku,2023-06-20 08:09:59,0
[6704161](https://beaconcha.in/slot/6704161),301075,binance,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-20 15:12:35,1
[6704194](https://beaconcha.in/slot/6704194),445379,stakefish,beaverbuild.org,bloxroute (max profit),Teku,2023-06-20 15:19:11,2
[6704289](https://beaconcha.in/slot/6704289),255783,0x82a549eef07502c21f486decd7bef8c3e792a5c590087f485255c112fc82bdf8d72d528c53c8950c55e8b8480994434a,beaverbuild.org,blocknative,Prysm,2023-06-20 15:38:11,1
[6704994](https://beaconcha.in/slot/6704994),614427,lido,beaverbuild.org,blocknative,Lighthouse,2023-06-20 17:59:11,2
[6705661](https://beaconcha.in/slot/6705661),15523,staked.us,builder0x69,blocknative,Prysm,2023-06-20 20:12:35,29
[6706849](https://beaconcha.in/slot/6706849),529991,0xa7d8939ae9201453ebf10a582792cf976b7b69deb2b4e3f0bd36eccf153f477c46f54ac433bda31f2ab4dda4ed98ea15,beaverbuild.org,blocknative,Teku,2023-06-21 00:10:11,1
[6707522](https://beaconcha.in/slot/6707522),670640,binance,,,Prysm,2023-06-21 02:24:47,2
[6708961](https://beaconcha.in/slot/6708961),600999,0xa26b1dbdffa6187b549350ccdf88246dbbdacd6afccfab1124171917232eab2fa4ff6039b940890eb81e1273279eba97,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-21 07:12:35,1
[6709793](https://beaconcha.in/slot/6709793),458616,stakefish,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-21 09:58:59,1
[6710465](https://beaconcha.in/slot/6710465),372171,0xa5a09e5014c2f3db83f8b93e1558652f6d71c66a20baa1d86e2826ace06782c0af29e0ba87d4acf4299b40d98c07f645,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-21 12:13:23,1
[6710465](https://beaconcha.in/slot/6710465),372171,0xa5a09e5014c2f3db83f8b93e1558652f6d71c66a20baa1d86e2826ace06782c0af29e0ba87d4acf4299b40d98c07f645,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-21 12:13:23,1
[6710626](https://beaconcha.in/slot/6710626),442550,binance,BloXroute,bloxroute (regulated),Lighthouse,2023-06-21 12:45:35,2
[6711883](https://beaconcha.in/slot/6711883),533644,lido,Blocknative,blocknative,Lighthouse,2023-06-21 16:56:59,11
[6712778](https://beaconcha.in/slot/6712778),499973,staked.us,rsync-builder.xyz,bloxroute (max profit),Teku,2023-06-21 19:55:59,10
[6713149](https://beaconcha.in/slot/6713149),350780,0x98594243de9e0ff9f12f9b8ccabdc31c9f3a3f571c10c424481a610892b05c0f5935b4ac8a3ed0486a3c5583e7c80088,builder0x69,blocknative,Lighthouse,2023-06-21 21:10:11,29
[6714336](https://beaconcha.in/slot/6714336),368095,missed,,,Prysm,2023-06-22 01:07:35,0
[6714337](https://beaconcha.in/slot/6714337),282980,rocketpool,Blocknative,blocknative,Nimbus,2023-06-22 01:07:47,1
[6714338](https://beaconcha.in/slot/6714338),586789,lido,builder0x69,ultrasound,Prysm,2023-06-22 01:07:59,2
[6714339](https://beaconcha.in/slot/6714339),320608,lido,builder0x69,flashbots,Prysm,2023-06-22 01:08:11,3
[6714340](https://beaconcha.in/slot/6714340),658325,0x953fdcb474d3a9f7a909108e449ea0fb69ac32ddd192eb6e4e8ada1b1c75e3ffe61e3eb78a13ca521b3279273ad99e72,builder0x69,flashbots,Prysm,2023-06-22 01:08:23,4
[6714341](https://beaconcha.in/slot/6714341),409703,kraken,rsync-builder.xyz,agnostic Gnosis,Prysm,2023-06-22 01:08:35,5
[6714342](https://beaconcha.in/slot/6714342),594628,lido,builder0x69,agnostic Gnosis,Prysm,2023-06-22 01:08:47,6
[6714342](https://beaconcha.in/slot/6714342),594628,lido,builder0x69,ultrasound,Prysm,2023-06-22 01:08:47,6
[6714343](https://beaconcha.in/slot/6714343),337670,celsius,Flashbots,flashbots,Prysm,2023-06-22 01:08:59,7
[6714344](https://beaconcha.in/slot/6714344),292820,lido,beaverbuild.org,blocknative,Prysm,2023-06-22 01:09:11,8
[6714345](https://beaconcha.in/slot/6714345),273989,abyss finance,Flashbots,flashbots,Nimbus,2023-06-22 01:09:23,9
[6714346](https://beaconcha.in/slot/6714346),687163,0x8a1ec06e8e8eafe9a731ec0f1573c9d12bce39068c6823b985bc7d7b1d369d44be405c23edbf15453d30b4f5eaf3372a,rsync-builder.xyz,ultrasound,Teku,2023-06-22 01:09:35,10
[6714347](https://beaconcha.in/slot/6714347),200246,0xb3fabeeb8c8b5773434b3dceb989f953ffb9e52f0e05007c0398cf31fa57ab27501360c191cc9e7aa779a5ed0c483782,rsync-builder.xyz,flashbots,Prysm,2023-06-22 01:09:47,11
[6716631](https://beaconcha.in/slot/6716631),7631,staked.us,beaverbuild.org,bloxroute (max profit),Teku,2023-06-22 08:46:35,23
[6717218](https://beaconcha.in/slot/6717218),682312,0xae94df854f9a077bec20aa35f3c5e7c25998c5dcef5722130ff4ecf11ead4ea7b14db21d5b928a89433e8ded4ba6870e,,,Prysm,2023-06-22 10:43:59,2
[6717345](https://beaconcha.in/slot/6717345),4080,lido,beaverbuild.org,blocknative,Prysm,2023-06-22 11:09:23,1
[6717345](https://beaconcha.in/slot/6717345),4080,lido,beaverbuild.org,bloxroute (regulated),Prysm,2023-06-22 11:09:23,1
[6717345](https://beaconcha.in/slot/6717345),4080,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-22 11:09:23,1
[6718273](https://beaconcha.in/slot/6718273),673184,0x854a8c90607a75bdfbdfdef5d0a12e04533b9e7f23f8d190ae0fd814781f8612d304ef545495dc276129959cc79e12b5,,,Prysm,2023-06-22 14:14:59,1
[6719899](https://beaconcha.in/slot/6719899),671590,0xab22c6e0a39f0a86008efc6204cad04dbd4002311875ae762e9fc1abefebf49768e2cc256fdcac1f1c498c4b2d77a2d6,beaverbuild.org,bloxroute (regulated),Prysm,2023-06-22 19:40:11,27
[6720406](https://beaconcha.in/slot/6720406),441756,lido,,,Lighthouse,2023-06-22 21:21:35,22
[6720897](https://beaconcha.in/slot/6720897),423547,cake defi,builder0x69,blocknative,Lighthouse,2023-06-22 22:59:47,1
[6721086](https://beaconcha.in/slot/6721086),442273,kraken,,,Prysm,2023-06-22 23:37:35,30
[6721969](https://beaconcha.in/slot/6721969),592861,rocketpool,Blocknative,blocknative,Teku,2023-06-23 02:34:11,17
[6722631](https://beaconcha.in/slot/6722631),628542,frax finance,,,Prysm,2023-06-23 04:46:35,7
